readAttrs,readTs,entityId.entityType,entityId.id,latest.TIME_SERIES.pumpUtil.ts,latest.TIME_SERIES.pumpUtil.value,latest.TIME_SERIES.Variance7Day.ts,latest.TIME_SERIES.Variance7Day.value,latest.TIME_SERIES.BattVolt.ts,latest.TIME_SERIES.BattVolt.value,latest.TIME_SERIES.1178.ts,latest.TIME_SERIES.1178.value,latest.TIME_SERIES.gallons.ts,latest.TIME_SERIES.gallons.value,latest.TIME_SERIES.Gal1day.ts,latest.TIME_SERIES.Gal1day.value,latest.TIME_SERIES.targetA.ts,latest.TIME_SERIES.targetA.value,latest.TIME_SERIES.RadarStatus.ts,latest.TIME_SERIES.RadarStatus.value,latest.TIME_SERIES.9995.ts,latest.TIME_SERIES.9995.value,latest.TIME_SERIES.sensor_temp.ts,latest.TIME_SERIES.sensor_temp.value,latest.TIME_SERIES.1110.ts,latest.TIME_SERIES.1110.value,latest.TIME_SERIES.1153.ts,latest.TIME_SERIES.1153.value,latest.TIME_SERIES.1152.ts,latest.TIME_SERIES.1152.value,latest.TIME_SERIES.1196.ts,latest.TIME_SERIES.1196.value,latest.TIME_SERIES.1151.ts,latest.TIME_SERIES.1151.value,latest.TIME_SERIES.1150.ts,latest.TIME_SERIES.1150.value,latest.TIME_SERIES.1194.ts,latest.TIME_SERIES.1194.value,latest.TIME_SERIES.Orientation.ts,latest.TIME_SERIES.Orientation.value,latest.TIME_SERIES.1192.ts,latest.TIME_SERIES.1192.value,latest.TIME_SERIES.1107.ts,latest.TIME_SERIES.1107.value,latest.TIME_SERIES.1106.ts,latest.TIME_SERIES.1106.value,latest.TIME_SERIES.1105.ts,latest.TIME_SERIES.1105.value,latest.TIME_SERIES.1104.ts,latest.TIME_SERIES.1104.value,latest.TIME_SERIES.sonic_rssi.ts,latest.TIME_SERIES.sonic_rssi.value,latest.TIME_SERIES.BattEnergy.ts,latest.TIME_SERIES.BattEnergy.value,latest.TIME_SERIES.1103.ts,latest.TIME_SERIES.1103.value,latest.TIME_SERIES.1102.ts,latest.TIME_SERIES.1102.value,latest.TIME_SERIES.1101.ts,latest.TIME_SERIES.1101.value,latest.TIME_SERIES.Gal2day.ts,latest.TIME_SERIES.Gal2day.value,latest.TIME_SERIES.1100.ts,latest.TIME_SERIES.1100.value,latest.TIME_SERIES.ContactReason.ts,latest.TIME_SERIES.ContactReason.value,latest.TIME_SERIES.BattLevel.ts,latest.TIME_SERIES.BattLevel.value,latest.TIME_SERIES.1108.ts,latest.TIME_SERIES.1108.value,latest.TIME_SERIES.Status-1.ts,latest.TIME_SERIES.Status-1.value,latest.TIME_SERIES.varianceRate.ts,latest.TIME_SERIES.varianceRate.value,latest.TIME_SERIES.1120.ts,latest.TIME_SERIES.1120.value,latest.TIME_SERIES.daysInv.ts,latest.TIME_SERIES.daysInv.value,latest.TIME_SERIES.Data0.ts,latest.TIME_SERIES.Data0.value,latest.TIME_SERIES.rawData.ts,latest.TIME_SERIES.rawData.value,latest.TIME_SERIES.amount_to_full.ts,latest.TIME_SERIES.amount_to_full.value,latest.TIME_SERIES.Variance1Day.ts,latest.TIME_SERIES.Variance1Day.value,latest.TIME_SERIES.limit_3.ts,latest.TIME_SERIES.limit_3.value,latest.TIME_SERIES.Gal3day.ts,latest.TIME_SERIES.Gal3day.value,latest.TIME_SERIES.1118.ts,latest.TIME_SERIES.1118.value,latest.TIME_SERIES.limit_2.ts,latest.TIME_SERIES.limit_2.value,latest.TIME_SERIES.1116.ts,latest.TIME_SERIES.1116.value,latest.TIME_SERIES.limit_1.ts,latest.TIME_SERIES.limit_1.value,latest.TIME_SERIES.1115.ts,latest.TIME_SERIES.1115.value,latest.TIME_SERIES.1114.ts,latest.TIME_SERIES.1114.value,latest.TIME_SERIES.1112.ts,latest.TIME_SERIES.1112.value,latest.TIME_SERIES.1111.ts,latest.TIME_SERIES.1111.value,latest.TIME_SERIES.IMSI.ts,latest.TIME_SERIES.IMSI.value,latest.TIME_SERIES.Gal7day.ts,latest.TIME_SERIES.Gal7day.value,latest.TIME_SERIES.NetRSSI.ts,latest.TIME_SERIES.NetRSSI.value,latest.TIME_SERIES.SendAttempts.ts,latest.TIME_SERIES.SendAttempts.value,latest.TIME_SERIES.CSQ.ts,latest.TIME_SERIES.CSQ.value,latest.TIME_SERIES.ControllerStatus.ts,latest.TIME_SERIES.ControllerStatus.value,latest.TIME_SERIES.sonic_result_code.ts,latest.TIME_SERIES.sonic_result_code.value,latest.TIME_SERIES.NewData.ts,latest.TIME_SERIES.NewData.value,latest.TIME_SERIES.IMEI.ts,latest.TIME_SERIES.IMEI.value,latest.TIME_SERIES.FillGal.ts,latest.TIME_SERIES.FillGal.value,latest.TIME_SERIES.RadarFirmware.ts,latest.TIME_SERIES.RadarFirmware.value,latest.TIME_SERIES.1130.ts,latest.TIME_SERIES.1130.value,latest.TIME_SERIES.gsm_rat.ts,latest.TIME_SERIES.gsm_rat.value,latest.TIME_SERIES.gsm_network_roaming_status.ts,latest.TIME_SERIES.gsm_network_roaming_status.value,latest.TIME_SERIES.1128.ts,latest.TIME_SERIES.1128.value,latest.TIME_SERIES.101.ts,latest.TIME_SERIES.101.value,latest.TIME_SERIES.102.ts,latest.TIME_SERIES.102.value,latest.TIME_SERIES.1126.ts,latest.TIME_SERIES.1126.value,latest.TIME_SERIES.Ullage2.ts,latest.TIME_SERIES.Ullage2.value,latest.TIME_SERIES.1124.ts,latest.TIME_SERIES.1124.value,latest.TIME_SERIES.publish.ts,latest.TIME_SERIES.publish.value,latest.TIME_SERIES.1122.ts,latest.TIME_SERIES.1122.value,latest.TIME_SERIES.maxgallons.ts,latest.TIME_SERIES.maxgallons.value,latest.TIME_SERIES.Ullage.ts,latest.TIME_SERIES.Ullage.value,latest.ENTITY_FIELD.name.ts,latest.ENTITY_FIELD.name.value,latest.ENTITY_FIELD.type.ts,latest.ENTITY_FIELD.type.value
True,True,DEVICE,00db7830-01bb-11ef-a9f6-c90f2ddade4f,0,,1727856000000,n/a,1727856000000,3.617,0,,1727856000000,447.22447518,1727856000000,1.0652734599999576,0,,1727856000000,0,1727856000000,3617,1727856000000,57.2,0,,0,,0,,0,,0,,0,,0,,1727856000000,43,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1265,0,,0,,0,,1727856000000,0.8,1727856000000,TLM,1727856000000,34,1727856000000,95,1727856000000,572,0,,1727856000000,n/a,0,,1727856000000,n/a,1727856000000,48.58258,1727856000000,123.4,1727856000000,562.77552482,1727856000000,n/a,1727856000000,false,1727856000000,0.71,1727856000000,33.41742,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,23.207142857142856,1727856000000,-66,1727856000000,3,1727856000000,66,1727856000000,Offline,1727856000000,10,1727856000000,1,0,,1727856000000,0,1727856000000,0.15,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,48.58258,0,,0,,0,,1727856000000,1010,1727856000000,48.58258,1727897211032,864259063687278,1727897211032,TEK
True,True,DEVICE,00e3c840-5f13-11ef-bdc7-f9c9b5da3899,0,,1727856000000,n/a,1727856000000,3.579,0,,1727856000000,199.9998341184404,1727856000000,0.702479956774539,0,,1727856000000,1,1727856000000,3579,1727856000000,59,0,,0,,0,,0,,0,,0,,0,,1727856000000,15,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1296,0,,0,,0,,1727856000000,0.35,1727856000000,TLM,1727856000000,34,1727856000000,98,1727856000000,590,0,,1727856000000,n/a,0,,1727856000000,n/a,1727856000000,6.0629800000000005,1727856000000,15.4,1727856000000,25.00016588155961,1727856000000,n/a,1727856000000,false,1727856000000,0.07666666666666667,1727856000000,28.68702,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,0.032857142857142856,1727856000000,-110,1727856000000,3,1727856000000,110,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,6.0629800000000005,0,,0,,0,,1727856000000,225,1727856000000,6.0629800000000005,1727897211032,866088072619172,1727897211032,TEK
True,True,DEVICE,00f5c500-4dcb-11ed-9857-81f573be3068,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211032,SFGW,1727897211032,default
True,True,DEVICE,01251f20-6968-11ef-bdc7-f9c9b5da3899,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1725307940428,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1725307940428,732123201077135,0,,0,,0,,1725307940428,18,0,,0,,0,,1725307940428,866834047645168,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1725307940428,0,0,,0,,0,,1727897211033,7645168-1,1727897211033,default
True,True,DEVICE,013077b0-7838-11ef-bdc7-f9c9b5da3899,0,,1727838000000,-91.89,1727838000000,3.566,0,,1727838000000,292.691808,1727838000000,0,0,,1727838000000,0,1727838000000,3566,1727838000000,59,0,,0,,0,,0,,0,,0,,0,,1727838000000,39,0,,0,,0,,0,,0,,1727838000000,1,1727838000000,1461,0,,0,,0,,1727838000000,0.235,1727838000000,TLM,1727838000000,34,1727838000000,99,1727838000000,590,0,,1727838000000,0,0,,1727838000000,234,1727838000000,6.2992,1727838000000,16,1727838000000,7.30819200000002,1727838000000,-100,1727838000000,false,1727838000000,0.15666666666666665,1727838000000,48.7008,1727838000000,false,0,,1727838000000,false,0,,0,,0,,0,,0,,1727838000000,0.10142857142857142,1727838000000,-92,1727838000000,3,1727838000000,92,1727838000000,Online,1727838000000,3,1727838000000,1,0,,1727838000000,0,1727838000000,1.1,0,,1727838000000,LTE NB-IoT,1727838000000,true,0,,0,,0,,1727838000000,5,1727838000000,6.2992,0,,0,,0,,1727838000000,300,1727838000000,6.2992,1727897211033,866088072647819,1727897211033,TEK
True,True,DEVICE,0130bc80-5f23-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.594,0,,1727856000000,n/a,0,,0,,1727856000000,17,1727856000000,3594,1727856000000,59,0,,0,,0,,0,,0,,0,,0,,1727856000000,13,0,,0,,0,,0,,0,,1727856000000,5,1727856000000,1007,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,98,1727856000000,590,0,,0,,0,,0,,1727856000000,5.5118,1727856000000,14,0,,0,,1727856000000,false,0,,1727856000000,-5.5118,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-91,1727856000000,3,1727856000000,91,0,,1727856000000,8,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,5.5118,0,,0,,0,,1727856000000,999,1727856000000,5.5118,1727897211033,866088072623711,1727897211033,TEK
True,True,DEVICE,01325a30-4c4b-11ef-a9f6-c90f2ddade4f,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1722107049802,732123201706150,0,,0,,0,,1722107049802,19,0,,0,,0,,1722107049802,862636054265473,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211033,4265473,1727897211033,EdgeLight
True,True,DEVICE,013a3cb0-dbed-11ee-a08a-af4e179c51e0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211033,7340752-GW,1727897211033,MiradorGateway
True,True,DEVICE,013cf650-5ba4-11ed-9857-81f573be3068,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211033,9166726-GW,1727897211033,MiradorGateway
True,True,DEVICE,013e0510-5ff6-11ef-bdc7-f9c9b5da3899,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724269565918,732123201074017,0,,0,,0,,1724269565918,19,0,,0,,0,,1724269565918,862636054264625,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211033,4264625,1727897211033,EdgeLight
True,True,DEVICE,018095d0-34d4-11ef-a9f6-c90f2ddade4f,0,,1727856000000,n/a,1727856000000,3.619,0,,1727856000000,372.01622302000004,1727856000000,2.130546920000029,0,,1727856000000,16,1727856000000,3619,1727856000000,59,0,,0,,0,,0,,0,,0,,0,,1727856000000,17,0,,0,,0,,0,,0,,1727856000000,9,1727856000000,1104,0,,0,,0,,1727856000000,2.13,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,590,0,,1727856000000,213,0,,1727856000000,372,1727856000000,56.141619999999996,1727856000000,142.6,1727856000000,637.9837769799999,1727856000000,n/a,1727856000000,false,1727856000000,2.3066666666666666,1727856000000,27.858380000000004,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,10.5,1727856000000,-91,1727856000000,3,1727856000000,91,1727856000000,Offline,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,4,1727856000000,56.141619999999996,0,,0,,0,,1727856000000,1010,1727856000000,56.141619999999996,1727897211033,864259063709908,1727897211033,TEK
True,True,DEVICE,0180f5f0-ed41-11ee-a9f6-c90f2ddade4f,0,,0,,1714032000000,3.546,0,,1714032000000,285.35413814712285,1714032000000,0.72,1712563200000,0,0,,1714032000000,3546,1714032000000,68,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714032000000,10,0,,0,,0,,0,,0,,0,,1714032000000,34,1714032000000,98,1714032000000,680,0,,1712563200000,-100,0,,1714032000000,n/a,1714032000000,34.173159999999996,0,,0,,0,,1714032000000,false,0,,1714032000000,32.076840000000004,1714032000000,false,0,,1714032000000,false,0,,0,,0,,0,,0,,1714032000000,2.89,0,,0,,1714032000000,14,0,,1714032000000,10,0,,0,,0,,0,,0,,1714032000000,2G GSM/EDGE,1714032000000,true,0,,0,,0,,1714032000000,0,1714032000000,34.173159999999996,0,,0,,0,,1714032000000,550,1714032000000,34.173159999999996,1727897211033,0864259063687336,1727897211033,TEK
True,True,DEVICE,0199b520-fa24-11ec-b335-1b21e93a0807,1725491521300,0,0,,0,,0,,1725491521300,0,1716758347416,0,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,1725491521300,0,0,,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,0,,0,,1725491521300,0,1727897417460,0,1725491521300,-100,1725491521300,0,1725491521300,n/a,0,,0,,1722285539356,81.57684829340002,0,,0,,1725491521300,0,1725491521300,0,0,,1725491521300,0,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,0,,1725491521300,0,0,,0,,0,,1725491521300,Offline,0,,0,,0,,1725491521300,0,0,,1725491521300,0,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,1725491521300,300,0,,1727897211033,6242884-13,1727897211033,Mirador2Daisy
True,True,DEVICE,019b9690-0c68-11ee-9336-3d1048dc9409,0,,0,,0,,1713466369428,0,1713466369428,0,1689888542080,0,1713466369428,0,0,,1713466369428,0,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,1713466369428,0,0,,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,0,,0,,1713466369428,0,1727896725732,0,1713466369428,-100,1713466369428,0,1713466369428,n/a,0,,0,,1713466369428,2200,0,,0,,0,,1713466369428,0,0,,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1689888542080,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,0,,1713466369428,0,1713466369428,2200,0,,1727897211033,0430293-2,1727897211033,Mirador2Daisy
True,True,DEVICE,019b9691-0c68-11ee-9336-3d1048dc9409,0,,0,,0,,1713466369428,0,1713466369428,0.0361874479521538,1689888542080,0,1713466369428,0,0,,1713466369428,0,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,1713466369428,0,0,,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,0,,0,,1713466369428,0,1727896725732,0,1713466369428,-100,1713466369428,0,1713466369428,n/a,0,,0,,1713466369428,219.96381255204784,0,,0,,0,,1713466369428,0,0,,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1689888542080,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,0,,1713466369428,0,1713466369428,220,0,,1727897211033,0430293-6,1727897211033,Mirador2Daisy
True,True,DEVICE,019be4b0-0c68-11ee-9336-3d1048dc9409,1687013713744,0,0,,0,,1713466369428,0,1713466369428,0,1689888542080,0,1713466369428,0,0,,1713466369428,0,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,1713466369428,0,0,,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,0,,0,,1713466369428,0,1727896725732,0,1713466369428,-100,1713466369428,0,1713466369428,n/a,0,,0,,1713466369428,1100,0,,0,,0,,1713466369428,0,0,,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,0,,1689888542080,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1713466369428,0,0,,0,,1713466369428,0,1713466369428,0,1713466369428,0,1713466369428,0,0,,1713466369428,0,0,,1713466369428,0,1713466369428,1100,0,,1727897211034,0430293-5,1727897211034,Mirador2Daisy
True,True,DEVICE,01c00fc0-5f19-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.589,0,,1727856000000,n/a,0,,0,,1727856000000,0,1727856000000,3589,1727856000000,59,0,,0,,0,,0,,0,,0,,0,,1727856000000,9,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,930,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,98,1727856000000,590,0,,0,,0,,0,,1727856000000,8.70077,1727856000000,22.1,0,,0,,1727856000000,false,0,,1727856000000,-8.70077,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-80,1727856000000,3,1727856000000,80,0,,1727856000000,8,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,8.70077,0,,0,,0,,1727856000000,999,1727856000000,8.70077,1727897211034,866088072414921,1727897211034,TEK
True,True,DEVICE,01c6dfa0-fa24-11ec-b335-1b21e93a0807,1727897417460,2,0,,0,,0,,1727897417460,137.7525737256,1727897417460,1.7,1727897417460,99,0,,1727897417460,12996,0,,1727897417460,9474,0,,1727897117460,0,0,,1727897117460,1,1727897117460,0,0,,0,,0,,1727897417460,1200,1727897417460,18,1727897417460,0,1727897417460,2,0,,0,,1727897417460,0,1727897417460,600,1727897417460,5,1727897417460,1.75,1727897417460,4,0,,0,,1727897417460,0,1727897417460,1,1727897417460,-2,1727897417460,3.918795,1727897417460,86,0,,0,,1727897417460,162.2474262744,0,,0,,1727897417460,1.7,1727897417460,25.144012,0,,1727897417460,24.797688,0,,0,,1727897417460,6.6,1727897417460,17.898474,1727897417460,142,0,,1727897417460,1.6142857142857143,0,,0,,0,,1727897417460,Online,0,,0,,0,,1727897417460,0,0,,1727897417460,0,0,,0,,1727897417460,0,1727897417460,0,1727897417460,1,1727897417460,6.6,0,,1727897417460,6.44345,0,,1727897417460,6.554447,1727897417460,300,0,,1727897211034,6242884-14,1727897211034,Mirador2Daisy
True,True,DEVICE,01c7cb30-79e4-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.593,0,,1727856000000,n/a,0,,0,,1727856000000,0,1727856000000,3593,1727856000000,51.8,0,,0,,0,,0,,0,,0,,0,,1727856000000,36,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1327,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,99,1727856000000,518,0,,0,,0,,0,,1727856000000,31.220409999999998,1727856000000,79.3,0,,0,,1727856000000,false,0,,1727856000000,-31.220409999999998,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-97,1727856000000,3,1727856000000,97,0,,1727856000000,10,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,31.220409999999998,0,,0,,0,,1727856000000,999,1727856000000,31.220409999999998,1727897211034,864259063710070,1727897211034,TEK
True,True,DEVICE,01f4f480-fa24-11ec-b335-1b21e93a0807,1725491521300,0,0,,0,,0,,1725491521300,0,1713892447416,0,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,1725491521300,0,0,,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,0,,0,,1725491521300,0,1727897417460,0,1725491521300,-100,1725491521300,0,1725491521300,n/a,0,,0,,1713892447416,13.808344964799971,0,,0,,1725491521300,0,1725491521300,0,0,,1725491521300,0,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,0,,1725491521300,0,0,,0,,0,,1725491521300,Offline,0,,0,,0,,1725491521300,0,0,,1725491521300,0,0,,0,,1725491521300,0,1725491521300,0,1725491521300,0,1725491521300,0,0,,1725491521300,0,0,,1725491521300,0,1725491521300,300,0,,1727897211034,6242884-15,1727897211034,Mirador2Daisy
True,True,DEVICE,02093950-11f6-11ee-88ca-bb0d42b66d22,1727897119972,1,0,,0,,1727897119972,26.72373,1727897119972,430.5587074,1727897119972,0.6,1727897119972,99,0,,1727897119972,13399,0,,1727897119972,10463,1727897119972,0,1727897119972,0,0,,1727897119972,1,1727897119972,0,0,,0,,0,,1727897119972,1800,1727897119972,11,1727897119972,0,1727897119972,2,0,,0,,1727897119972,0,1727897119972,100,1727897119972,40,1727897119972,0.65,1727897119972,4,0,,0,,1727897119972,0,1727897119972,1,1727897119972,-2,1727897119972,2.355012,1727897119972,439,0,,0,,1727897119972,119.4412926,0,,0,,1727897119972,0.6666666666666666,1727897119972,40.69553,0,,1727897119972,36.336784,0,,0,,1727897119972,4,1727897119972,26.72373,1727897119972,63,1727897119972,295050915191973,1727897119972,0.7571428571428571,0,,0,,1727897119972,27,1727897119972,Online,0,,0,,1727897119972,867200060430087,1727897119972,0,0,,1727897119972,0,0,,0,,1727897119972,0,1727897119972,0,1727897119972,1,1727897119972,4,0,,1727897119972,3.91948,1727897119972,0,1727897119972,3.948041,1727897119972,550,0,,1727897211034,0430087-1,1727897211034,Mirador2Daisy
True,True,DEVICE,020b6370-dd6c-11ec-92e3-ed9cae5ba158,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211034,8738347-GW,1727897211034,MiradorGateway
True,True,DEVICE,0218e160-2d85-11ef-a9f6-c90f2ddade4f,0,,1727856000000,-60.78,1727856000000,3.589,0,,1727856000000,28.329502351327122,1727856000000,15.925906410646917,0,,1727856000000,1,1727856000000,3589,1727856000000,60.8,0,,0,,0,,0,,0,,0,,0,,1727856000000,7,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,2435,0,,0,,0,,1727856000000,9.43,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,608,0,,1727856000000,228,0,,1727856000000,4,1727856000000,58.03138,1727856000000,147.4,1727856000000,521.6704976486728,1727856000000,n/a,1727856000000,false,1727856000000,6.163333333333333,1727856000000,3.4686200000000014,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,2.7457142857142856,1727856000000,-89,1727856000000,3,1727856000000,89,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,28,1727856000000,58.03138,0,,0,,0,,1727856000000,550,1727856000000,58.03138,1727897211034,864259063667668,1727897211034,TEK
True,True,DEVICE,022dfdf0-a015-11ee-8d26-8dde86bb897d,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211035,8901107-GW,1727897211035,MiradorGateway
